Number,Label,Name,minimizedAffinity,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,E_place,S_gw,E_conf_gw,E_score1_gw,E_refine_gw,S_ase,E_conf_ase,E_score1_ase,E_refine_ase,S_adg,E_conf_adg,E_score1_adg,E_refine_adg,S_ahb,E_conf_ahb,E_score1_ahb,E_refine_ahb,S_ldg,E_conf_ldg,E_score1_ldg,E_refine_ldg
2496,0,CHEMBL383678,-10.065,-6.202000000000001,-0.2,-0.628,-1.399,-6.202000000000001,-2.596,0.0,-0.937,-55.551,-3.62,0.6859999999999999,-0.035,-75.999,-59.17100000000001,11.845999999999998,49.7442,0.0,42.8375,-6.7624,-2.395,63.3854,0.0,-63.111000000000004,1.3072,-7.9826,0.0,-55.6091,0.3606,27.3305,31.538,0.3114,3.8962,-157.69,29.5751,0.0436,1.7819,-31.4006,1.9557,187.5961,1.0,-67.367661,-7.7559552,-114.57319,-11.511169,-42.207347999999996,-16.637532999999998,-114.47716000000001,-10.901566,-39.006413,-6.7011671,-114.47733000000001,-10.901566,-39.00618,-100.17426,-114.48437,-10.901566,-38.992359,-10.939261,-114.48463000000001,-10.901566,-38.992092
2497,0,CHEMBL383717,-10.309000000000001,-4.324,-0.105,-0.364,-0.917,-4.324,-0.679,-0.221,-0.166,-38.571999999999996,-9.222000000000001,0.314,-0.26,-58.269,-47.794,10.642999999999999,5.7276,3.3185,39.2617,-21.0959,-30.4798,35.8131,1.7138,-36.0415,3.6364,19.2992,-1.7327,-56.776,0.3548,21.6768,44.67,10.5579,12.4353,-223.35,18.0172,13.4643,8.9448,-40.4263,1.8159,295.5052,2.2238,-70.143112,-8.7026024,-129.99103,-14.259765,-46.372498,-16.58835,-130.14171000000002,-17.654316,-43.586807,-7.249928,-130.14168999999998,-17.654316,-43.586815,-135.0197,-130.14156,-17.654316,-43.586864,-17.723089,-130.14168999999998,-17.654316,-43.586811
2498,0,CHEMBL383858,-9.658,-6.6979999999999995,-0.209,-0.664,-1.5,-6.6979999999999995,-2.9560000000000004,-0.16,-0.038,-50.08,-8.408999999999999,0.5,-0.278,-81.237,-58.489,8.171,-52.3713,0.0,45.4218,-57.8872,-56.93899999999999,58.1934,0.0,-62.3228,2.5093,-7.9203,0.0,-55.9479,0.5088,24.0747,33.71,5.5628,4.0725,-168.55,28.825,4.2864,2.3575,-35.4689,0.9807,259.04200000000003,1.4041,-89.614502,-8.7153282,4.1317759,-12.923408,-49.409317,-20.121920000000003,4.367255200000001,-14.323402999999999,-49.083861999999996,-5.0068302000000005,4.367255200000001,-14.323402999999999,-49.083861999999996,-147.23483000000002,4.367255200000001,-14.323402999999999,-49.083861999999996,-14.328712,4.367255200000001,-14.323402999999999,-49.083861999999996
2499,0,CHEMBL383955,-10.79,-5.043,-0.14800000000000002,-0.48100000000000004,-1.114,-5.043,-2.654,0.0,-0.131,-51.663000000000004,0.324,0.462,-0.18600000000000003,-67.654,-51.339,3.213,68.115,4.9114,51.0637,-6.8919,-0.1171,77.1001,0.528,-77.4288,3.0473,-5.1921,-2.0,-72.5171,0.6803,35.2753,43.948,2.9823,5.6904,-219.74,29.1428,2.4541,3.5742,-35.1711,0.4623,271.6465,1.4202,-68.336967,-8.5034962,43.353553999999995,-11.573322000000001,-48.517082,-14.448770999999999,43.287178000000004,-12.287316,-46.721584,-5.9845104000000005,43.287182,-12.287316,-46.721584,-107.50777,43.287174,-12.287316,-46.721592,-12.30022,43.287159,-12.287316,-46.7216
2500,0,CHEMBL384073,-9.793,-7.851,-0.29100000000000004,-0.872,-1.828,-7.851,-2.097,-0.401,-2.193,-44.353,-8.025,0.40299999999999997,-0.142,-74.206,-52.378,6.591,51.549,1.5955,40.2027,-5.3218,-0.0034,60.4403,1.0,-58.8057,0.9682,-7.7677,-1.0,-52.1899,0.706,29.6446,33.946,0.3866,3.9148,-169.73,27.9842,0.5607,1.7755,-30.3204,1.5211,190.769,1.0,-104.48026999999999,-7.492276700000001,-104.51105,-11.730702,-38.424609999999994,-18.949169,-104.58868000000001,-12.006244,-33.489399,-5.706256400000001,-104.58868000000001,-12.006244,-33.489422,-142.49402,-104.58868000000001,-12.006244,-33.489422,-12.002413,-104.58868000000001,-12.006244,-33.489384
2501,0,CHEMBL384129,-12.042,-5.109,-0.11900000000000001,-0.41600000000000004,-1.073,-5.109,-2.7739999999999996,-0.136,-0.28800000000000003,-41.882,1.1540000000000001,0.134,-0.125,-34.551,-40.728,17.314,-37.2528,1.2178,12.6689,-7.545,-48.3453,55.9542,1.9263,-57.7285,1.9235,-6.5388,-2.0,-56.8475,5.3841,26.51,41.038000000000004,8.4138,6.1142,-205.19,31.3659,7.9833,2.3983,-41.7475,1.7427,300.4053,1.8362,-45.675796999999996,-8.870883000000001,60.12824200000001,-13.162794,-46.747196,-18.934019,60.158806000000006,-16.874756,-45.735909,-8.2325363,60.156418,-16.874756,-45.734978000000005,-149.33398,60.158806000000006,-16.874756,-45.735946999999996,-16.864809,60.158806000000006,-16.874756,-45.73595
2502,0,CHEMBL384213,-11.04,-5.604,-0.147,-0.496,-1.208,-5.604,-2.812,0.0,-0.115,-54.016000000000005,-2.873,0.478,-0.023,-71.5,-56.888999999999996,12.731,-41.2419,1.4538,-1.1535,-6.235,-34.8747,48.7688,1.0,-47.1378,0.9725,8.7525,-2.5214,-55.0666,0.5246,21.2497,28.432,6.3963,0.7859999999999999,-142.16,31.8359,6.4755,0.3851,-38.6964,0.0,313.9176,1.3718,-43.000275,-8.7397156,-8.7158499,-11.056497,-53.627701,-18.987547,-8.612682300000001,-12.147539,-52.961383999999995,-5.180079900000001,-8.612682300000001,-12.147539,-52.961383999999995,-84.39265400000001,-8.612682300000001,-12.147539,-52.961383999999995,-12.156259,-8.612682300000001,-12.147539,-52.961383999999995
2503,0,CHEMBL384467,-9.783999999999999,-4.215,-0.151,-0.457,-0.973,-4.215,-0.512,-0.001,-1.083,-30.901,-8.835,0.254,-0.004,-48.518,-39.735,3.1060000000000003,1.6011,2.6092,21.4089,-2.7195,-27.7258,40.0306,1.0,-37.0992,0.0449,5.1625,-2.2695,-42.7458,2.3481,18.7968,27.976,9.0025,0.1767,-139.88,23.2359,9.7398,0.5031,-33.4787,2.5535,230.0865,2.9102,-94.770615,-6.2608333,162.91983000000002,-10.800763,-31.311438,-13.156262,162.8566,-9.4720163,-30.507851000000002,-2.912329,162.8576,-9.4720163,-30.508274,-64.62344399999999,162.85345,-9.4720163,-30.501301,-9.5054073,162.85733000000002,-9.4720163,-30.50532
2504,0,CHEMBL38469,-10.568,-4.079,-0.099,-0.34299999999999997,-0.865,-4.079,-2.363,-0.15,0.816,-42.095,-3.6,0.386,-0.124,-40.693000000000005,-45.695,11.664000000000001,-88.6863,0.0,2.3907,-9.4733,-82.5002,54.1577,0.752,-61.6565,3.1947,-4.105,-3.8736,-61.1074,5.4863,21.8459,36.275999999999996,11.6727,2.7574,-181.38,22.9917,10.4848,1.1053,-34.5819,1.7473,250.4922,2.3601,-54.77687099999999,-7.7024631999999995,42.817837,-10.538979,-27.066826000000002,-16.986017,42.842426,-14.662635,-25.127598000000003,-4.657621400000001,42.842426,-14.662635,-25.127598000000003,-102.63101999999999,42.842426,-14.662635,-25.127598000000003,-14.659286999999999,42.842426,-14.662635,-25.127598000000003
2505,0,CHEMBL384692,-10.607999999999999,-3.3110000000000004,-0.09699999999999999,-0.316,-0.732,-3.3110000000000004,-0.374,0.0,-1.1520000000000001,-40.82,-0.894,0.43700000000000006,-0.047,-40.521,-41.714,19.545,31.4024,0.0203,32.2712,-5.7807,-7.2101,59.6073,0.8958,-59.7036,2.2680000000000002,-2.7529,-2.2817,-55.1864,0.3891,19.8569,26.56,4.0979,2.6052,-132.8,21.7877,3.8968,1.9825,-27.666999999999998,0.5964,215.6801,1.9685,-68.380028,-8.1889553,34.867432,-11.712705999999999,-35.964298,-17.733614000000003,35.003063,-13.358469,-32.822826,-6.4366212,35.003063,-13.358469,-32.822826,-103.58044,35.003063,-13.358469,-32.822826,-13.373201000000002,35.003063,-13.358469,-32.822826
2506,0,CHEMBL384763,-8.718,-5.917999999999999,-0.21100000000000002,-0.642,-1.3659999999999999,-5.917999999999999,-3.042,0.0,-0.623,-50.768,-0.444,0.526,-0.175,-70.02600000000001,-51.213,4.321000000000001,56.4118,3.4533,43.2317,-3.1005,-3.3846,65.244,2.0,-60.9945,0.9913,-1.1495,-1.0,-61.3876,0.2537,26.588,31.031999999999996,2.6863,1.7577,-155.16,23.9406,2.4617,1.5478,-27.9502,0.9822,215.3291,2.3452,-68.023911,-7.9337468,-92.46734599999999,-14.082087,-41.483349,-21.090689,-92.315292,-13.626972,-39.209263,-6.0101452,-92.315292,-13.626972,-39.209263,-131.84958999999998,-92.315292,-13.626972,-39.209263,-13.654922000000001,-92.315292,-13.626972,-39.209263
2507,0,CHEMBL385055,-11.145,-5.6739999999999995,-0.145,-0.493,-1.217,-5.6739999999999995,-1.455,-0.024,-0.951,-57.567,-4.735,0.36200000000000004,-0.018000000000000002,-78.767,-62.302,9.09,34.8652,0.0,46.8156,-10.2851,-19.2212,78.62,0.0,-79.485,1.8051,-8.3426,-1.0111,-70.4113,0.3477,21.6721,31.67,4.857,5.141,-158.35,27.7068,4.8412,2.1475,-34.6955,0.7768,227.5305,0.0,-96.038139,-8.3729811,-25.357164,-12.926677,-50.266857,-16.447243,-25.329626,-13.086319999999999,-47.468575,-5.5258422,-25.330244,-13.086319999999999,-47.462845,-102.00532,-25.330791,-13.086319999999999,-47.469536,-13.039622999999999,-25.330446,-13.086319999999999,-47.468334000000006
2508,0,CHEMBL385177,-9.833,-5.961,-0.192,-0.604,-1.344,-5.961,-1.9469999999999998,-0.07200000000000001,-0.521,-48.132,-10.038,0.638,-0.14800000000000002,-75.615,-58.17,6.568,52.2597,1.1387,46.7339,-14.3072,1.169,58.3059,0.9263,-59.401,3.076,-6.0257,-1.0,-55.1849,1.6541,23.4475,32.008,5.33,3.2305,-160.04,26.7834,5.3363,2.1189,-34.2386,1.9269999999999998,217.8284,1.2358,-89.371674,-8.1110954,59.906227,-12.159761999999999,-42.091141,-21.055408,59.903004,-12.836881,-38.726864,-5.6924229,59.903275,-12.836881,-38.726955,-124.30996999999999,59.903004,-12.836881,-38.726864,-12.841839,59.903004,-12.836881,-38.726859999999995
2509,0,CHEMBL385214,-9.162,-4.251,-0.193,-0.541,-1.0390000000000001,-4.251,-1.003,-0.16,-1.0390000000000001,-37.175,-4.611000000000001,0.5770000000000001,-0.075,-50.265,-41.786,6.178999999999999,39.2174,0.7679,34.5379,-2.1703,-6.8699,51.9802,0.4875,-51.7942,0.705,-2.5164,-0.5984,-49.5079,0.8972,18.986,21.458000000000002,1.8844,0.5875,-107.29,23.5771,1.4869,0.2275,-25.2915,0.9592,167.3436,1.1608,-64.231812,-7.3001113,-60.086231000000005,-10.967062,-25.453178,-18.468756,-60.080158,-11.867241,-22.670938,-5.6800079000000006,-60.080154,-11.867241,-22.670939999999998,-101.80131,-60.080154,-11.867241,-22.670942,-11.86445,-60.080154,-11.867241,-22.670942
2510,0,CHEMBL385825,-9.683,-3.612,-0.1,-0.331,-0.7879999999999999,-3.612,-1.639,0.0,-0.406,-35.48,-0.8290000000000001,0.47,-0.138,-36.54,-36.309,5.41,46.6114,0.1862,41.8948,-10.0939,-1.0862,57.2343,0.41600000000000004,-58.993,1.6274,-1.8268,-0.516,-59.258,0.4271,21.5442,33.632,8.3568,3.7311,-168.16,20.6999,8.1911,3.3286,-32.2196,1.7142,241.2686,2.8181,-57.799454000000004,-8.544241,13.700810999999998,-14.351239000000001,-32.621646999999996,-23.418947,13.731101,-19.546709,-31.252905,-8.972116499999998,13.7311,-19.546709,-31.252903000000003,-162.75977,13.731104,-19.546709,-31.252907,-19.558125,13.731106,-19.546709,-31.252909000000002
2511,0,CHEMBL385901,-10.312000000000001,-3.6839999999999997,-0.09699999999999999,-0.326,-0.794,-3.6839999999999997,-1.6880000000000002,-0.16,-0.706,-11.184000000000001,-8.139,0.7859999999999999,-0.136,-24.881999999999998,-19.324,19.55,77.0571,6.1126,60.6107,-12.4951,0.0999,82.3958,3.0,-76.7734,2.8275,13.1792,-2.2086,-89.9121,0.5966,37.3877,43.29,0.1293,5.773,-216.45,27.8342,0.1293,4.0662,-32.0297,0.5821,284.9523,3.4118,-70.305336,-8.9394159,-62.895016000000005,-12.746138,-53.368412,-21.138685,-63.179726,-16.264078,-49.130962,-6.477738400000001,-63.180176,-16.264078,-49.132175,-127.92517,-63.18045,-16.264078,-49.130542999999996,-15.715732999999998,-63.180882,-16.264078,-49.13205
2512,0,CHEMBL385956,-11.02,-7.007000000000001,-0.212,-0.6809999999999999,-1.558,-7.007000000000001,-2.642,-0.32,-1.2670000000000001,-50.309,-4.971,0.595,-0.11199999999999999,-75.908,-55.281000000000006,6.926,40.843,1.3037,41.948,-10.9758,-7.1634,64.2004,0.85,-60.7452,1.3443,-2.8636,-1.0,-59.1542,0.4571,40.2769,45.698,2.5924,2.8287,-228.49,31.4658,2.3871,1.3544,-35.2074,0.8907,228.6533,0.0,-109.50159,-7.879884700000001,-38.333359,-13.447749,-45.702641,-13.932425,-38.806061,-12.531953999999999,-43.744045,-6.246546299999999,-38.806095,-12.531953999999999,-43.744034,-128.10599,-38.806072,-12.531953999999999,-43.744040999999996,-12.655951,-38.806049,-12.531953999999999,-43.744049
2513,0,CHEMBL386203,-11.288,-6.028,-0.14,-0.491,-1.266,-6.028,-3.09,0.0,-0.19899999999999998,-56.505,-0.45899999999999996,0.26,-0.106,-68.692,-56.963,8.946,33.3666,0.0,40.0511,-16.7842,-4.9195,76.3282,0.0,-79.2449,4.7649,-5.7176,0.0,-75.8541,0.18899999999999997,27.2363,39.538000000000004,6.3017,6.0,-197.69,34.7056,6.3456,1.2843,-42.3355,0.7902,327.5104,1.6026,-89.01992800000001,-8.5608349,96.611435,-13.766426999999998,-42.249905,-17.170925,96.708771,-15.278861,-40.79483,-6.3080172999999995,96.708771,-15.278861,-40.79483,-125.33726999999999,96.708771,-15.278861,-40.79483,-15.300594,96.708771,-15.278861,-40.79483
2514,0,CHEMBL386324,-8.942,-6.155,-0.237,-0.701,-1.445,-6.155,-2.193,-0.037000000000000005,-1.49,-41.257,-4.602,0.424,-0.106,-59.983000000000004,-45.858999999999995,7.111000000000001,37.8286,1.7047,31.9079,-2.2037,-5.5457,58.0455,1.0,-57.6096,1.4480000000000002,-6.3233,-1.0,-51.2798,1.3033,21.3805,24.086,1.3362,1.3693,-120.43,23.5058,1.4572,0.5862,-25.5492,0.9983,169.5142,1.2102,-80.574432,-7.4835744,-33.293144,-11.269439,-30.074175,-18.792265,-33.427963,-12.541052,-28.944779999999998,-6.408216,-33.427963,-12.541052,-28.944779999999998,-106.96065,-33.427956,-12.541052,-28.94479,-12.497066,-33.427956,-12.541052,-28.944792
2515,0,CHEMBL386398,-10.482000000000001,-7.182,-0.276,-0.818,-1.6869999999999998,-7.182,-1.776,-0.39899999999999997,-1.655,-42.243,-9.086,0.145,-0.022000000000000002,-72.29899999999999,-51.32899999999999,0.799,56.5565,4.5928,39.7559,-1.5415,-1.1592,60.416000000000004,1.1221,-57.1875,0.7737,2.498,-3.0,-59.1055,1.1514,30.1791,31.671999999999997,0.2914,1.2014,-158.36,28.4144,0.8321,2.1075,-31.354,1.1262,210.8769,1.0,-90.024734,-7.0309591000000005,-13.89751,-12.716045,-37.183921999999995,-16.055338,-13.812463000000001,-12.370814999999999,-36.726871,-5.9224086,-13.812465,-12.370814999999999,-36.726871,-124.64896,-13.812466,-12.370814999999999,-36.726875,-12.336557,-13.812462,-12.370814999999999,-36.726867999999996
2516,0,CHEMBL386399,-8.736,-5.715,-0.22,-0.6509999999999999,-1.3419999999999999,-5.715,-2.6310000000000002,0.0,-1.218,-48.583,0.9890000000000001,0.521,-0.107,-61.985,-47.593999999999994,2.932,49.1072,0.0,45.9593,-3.917,-10.1698,58.6401,0.0,-59.6061,1.0304,-3.9906,0.0,-57.2043,0.2145,26.6182,28.061999999999998,0.9192,0.5246,-140.31,20.1601,0.6074,0.428,-21.1955,0.821,159.2914,2.2124,-86.824554,-8.3940811,26.815334000000004,-12.361415,-42.152039,-19.303057,26.888078999999998,-13.078878999999999,-39.882298,-5.1039853,26.888078999999998,-13.078878999999999,-39.882298,-132.63496,26.888078999999998,-13.078878999999999,-39.882298,-13.0866,26.888078999999998,-13.078878999999999,-39.882298
2517,0,CHEMBL386442,-9.771,-4.944,-0.177,-0.536,-1.141,-4.944,-0.9520000000000001,-0.32,-0.92,-39.25,-7.152,0.284,0.0,-59.864,-46.402,1.358,42.798,0.0,33.1294,-1.8166,-0.9384,38.7092,0.0,-39.8364,0.6411,3.3121,-1.0,-47.6391,4.2961,18.6194,25.504,6.2058,0.6788,-127.52,17.6778,6.1828,0.6536,-24.5142,0.0,208.2291,2.0815,-63.048176,-6.9051061,20.566149,-11.803166000000001,-39.380482,-13.768481,20.556192000000003,-12.811579,-38.472733000000005,-5.3165420999999995,20.556192000000003,-12.811579,-38.472733000000005,-80.223244,20.556192000000003,-12.811579,-38.472733000000005,-12.724310000000001,20.556192000000003,-12.811579,-38.472733000000005
2518,0,CHEMBL386457,-9.429,-5.365,-0.153,-0.501,-1.178,-5.365,-2.7539999999999996,0.0,0.0,-55.676,-1.7590000000000001,0.6459999999999999,-0.209,-73.846,-57.435,7.547000000000001,-16.1286,2.7389,37.0998,-57.7909,-12.0889,60.4888,2.656,-58.1113,3.5496,-2.2372,-2.0,-56.3885,0.5148,26.3741,33.525999999999996,2.397,4.7549,-167.63,28.3156,1.6562,2.7019,-32.6737,0.0,274.9147,1.9419,-80.648201,-8.509747500000001,-41.444099,-13.01845,-48.307018,-14.503135999999998,-41.400154,-12.530283,-46.450745,-5.774672499999999,-41.400154,-12.530283,-46.450745,-79.36061099999999,-41.400154,-12.530283,-46.450745,-12.537336999999999,-41.400154,-12.530283,-46.450745
2519,0,CHEMBL386463,-12.265999999999998,-5.794,-0.141,-0.48700000000000004,-1.229,-5.794,-2.18,-0.369,-0.382,-39.713,-7.181,0.344,-0.14400000000000002,-48.691,-46.894,16.965999999999998,-7.9332,1.1098,22.8021,-12.1967,-28.1992,68.3585,1.0,-67.1,3.3724,-4.071000000000001,-2.0,-62.5002,0.3643,23.0634,35.98,6.9782,5.9385,-179.9,32.955999999999996,6.9786,2.0435,-41.9781,1.7352,300.2229,1.7279,-63.421177,-8.6869822,-28.809618,-14.364542000000002,-39.813915,-17.908016,-28.846296000000002,-15.075951000000002,-37.444148999999996,-7.6205487000000005,-28.846415000000004,-15.075951000000002,-37.444084000000004,-118.37703,-28.847217999999998,-15.075951000000002,-37.442738,-15.09009,-28.847225,-15.075951000000002,-37.442734
2520,0,CHEMBL386465,-9.324,-5.652,-0.182,-0.573,-1.275,-5.652,-0.9,-0.512,-0.9079999999999999,-35.235,-12.975999999999999,0.41700000000000004,-0.04,-63.032,-48.211000000000006,9.602,17.3981,1.9069,39.2985,-7.3226,-31.2215,67.1599,1.0,-68.1119,2.2207,-6.3307,-2.0,-60.544,0.607,24.8342,32.836,2.2891,5.7126,-164.18,28.8986,2.5610000000000004,1.8918,-33.3514,1.9748,234.8343,2.4219999999999997,-80.2351,-7.3736882,95.40065,-11.22245,-41.593029,-19.267214000000003,95.44181800000001,-12.100382000000002,-39.615021,-5.7501798,95.44181800000001,-12.100382000000002,-39.615021,-120.25076000000001,95.44181800000001,-12.100382000000002,-39.615021,-12.098562,95.44181800000001,-12.100382000000002,-39.615021
2521,0,CHEMBL386468,-9.052999999999999,-5.367999999999999,-0.20600000000000002,-0.612,-1.261,-5.367999999999999,-1.966,-0.16,-0.91,-44.523,-4.838,0.795,-0.175,-64.199,-49.36,6.081,57.4461,0.0,47.1516,-5.6712,-1.7161,66.7297,0.0,-68.1945,0.8574,-11.0605,-1.1727,-56.7401,0.3104,22.9755,26.448,1.6965,1.776,-132.24,23.3411,1.7278,1.7819999999999998,-26.8508,1.9587,201.71099999999998,3.4263,-54.413447999999995,-7.240829,121.68931,-12.366266,-36.897999,-17.336248,121.92371999999999,-10.746064,-36.254639000000005,-4.7352099,121.92368,-10.746064,-36.254509000000006,-107.12256000000001,121.92387,-10.746064,-36.25515,-10.779962,121.92388999999999,-10.746064,-36.255196000000005
2522,0,CHEMBL386499,-8.462,-5.53,-0.221,-0.647,-1.311,-5.53,-2.6510000000000002,0.0,-1.024,-48.0,0.557,0.562,-0.10099999999999999,-60.816,-47.443000000000005,2.9010000000000002,63.9968,0.0,47.5058,-2.1982,0.8745,58.5287,0.0,-59.5841,0.5919,-3.8513,-0.3134,-56.8821,0.2649,24.6655,28.11,2.9805,0.4639,-140.55,22.2388,2.4415,0.4207,-25.1009,0.4364,196.5141,1.8863,-86.208405,-7.974246000000001,29.91522,-12.88574,-40.031563,-18.246788000000002,29.730686,-12.487252999999999,-40.607109,-5.8474445,29.730824,-12.487252999999999,-40.607174,-126.48241999999999,29.730202000000002,-12.487252999999999,-40.606522,-12.595504,29.731268,-12.487252999999999,-40.607334
2523,0,CHEMBL386636,-11.434000000000001,-5.187,-0.2,-0.591,-1.218,-5.187,-1.3659999999999999,-0.061,-1.393,-38.295,-1.758,0.0,-0.18899999999999997,-52.408,-40.053000000000004,0.0,25.2209,0.0742,18.2885,0.0,0.0,45.3359,0.752,-43.0799,0.0,7.1982,-3.3321,-48.558,0.4022,19.4456,28.061999999999998,8.6164,0.0,-140.31,25.9997,9.7486,0.0,-35.7483,0.5984,241.6218,0.0,-83.163719,-6.2310877,4.3600582999999995,-11.585331,-28.466284,-15.610845999999999,4.4649997,-10.640446,-27.590237,-4.829968900000001,4.4650002,-10.640446,-27.590237,-122.51446999999999,4.4650002,-10.640446,-27.590237,-10.632191,4.4650002,-10.640446,-27.590237
2524,0,CHEMBL386637,-10.193999999999999,-4.012,-0.106,-0.355,-0.865,-4.012,-1.7209999999999999,0.0,0.26,-44.367,-4.546,0.444,-0.094,-56.2,-48.912,11.879000000000001,45.3628,2.3582,55.7088,-5.404,-28.191,74.5789,1.0,-71.6612,0.8457,-3.3561,-1.0,-68.8102,0.3335,33.6837,37.358000000000004,0.0604,3.6138,-186.79,35.1356,0.2549,0.1256,-35.516,1.8662,225.3251,1.0,-41.013453999999996,-8.8585491,-17.767823999999997,-12.735085,-54.118477,-23.3118,-17.689176999999997,-16.589904999999998,-52.25462,-5.6535678,-17.689178,-16.589904999999998,-52.25462,-159.37251,-17.689165,-16.589904999999998,-52.25462,-16.585564,-17.689163,-16.589904999999998,-52.25462
2525,0,CHEMBL386638,-11.434000000000001,-6.515,-0.16699999999999998,-0.5670000000000001,-1.3969999999999998,-6.515,-3.378,-0.146,0.0,-50.544,-6.023,0.527,-0.08800000000000001,-78.268,-56.567,5.917999999999999,40.7779,3.9847,43.5711,-8.7736,-14.3434,69.5819,2.8160000000000003,-68.9107,1.2633,-8.1931,-4.8139,-57.7395,0.1262,24.9926,39.83,11.0722,3.7653,-199.15,23.2503,10.5277,2.0381,-35.8161,1.9304,271.7894,3.0901,5.105658099999999,-8.7787561,-50.842125,-16.466106,-57.939739,-15.043941,-50.885143,-14.018915,-57.177727000000004,-5.396696599999999,-50.885143,-14.018915,-57.177727000000004,-122.37498000000001,-50.885143,-14.018915,-57.177727000000004,-14.029856,-50.885143,-14.018915,-57.177727000000004
2526,0,CHEMBL386685,-10.13,-6.136,-0.21899999999999997,-0.665,-1.416,-6.136,-1.2,-0.7190000000000001,-1.2109999999999999,-35.848,-9.981,0.284,0.0,-63.62,-45.828,1.018,45.0126,1.1106,34.5859,-4.2635,0.6098,50.0984,1.0,-47.1346,0.1209,-1.9583,-4.0138,-42.3816,1.3227,19.4994,24.204,4.3301,0.3745,-121.02,16.1863,4.5391,0.27,-20.9955,0.9571,150.8332,2.0815,-55.428768000000005,-6.3840027,14.749772,-12.038496,-33.586094,-13.871148999999999,14.772677,-11.256091,-32.46373,-5.2241015,14.772677,-11.256091,-32.46373,-103.89291999999999,14.772677,-11.256091,-32.46373,-11.240052,14.772677,-11.256091,-32.46373
2527,0,CHEMBL386710,-9.722999999999999,-4.01,-0.149,-0.446,-0.9329999999999999,-4.01,-0.759,-0.009000000000000001,-0.9440000000000001,-38.707,-4.726,0.547,-0.201,-51.586999999999996,-43.433,5.7379999999999995,37.3534,1.755,35.8469,-5.2755,-8.4157,50.2353,0.0,-51.217,0.5381,-8.1833,-0.3474,-43.6488,0.5246,25.9029,28.535999999999998,0.3411,2.2919,-142.68,21.4605,0.3119,1.8597,-23.6321,0.9978,170.3814,1.9981,-71.644447,-7.2640629,124.46977,-11.744571,-38.345425,-15.9976,124.53878,-11.751412,-36.855247,-5.8879504,124.53878,-11.751412,-36.855247,-96.369873,124.53876000000001,-11.751412,-36.855221,-11.664234,124.53876000000001,-11.751412,-36.855216999999996
2528,0,CHEMBL386780,-8.451,-5.523,-0.19699999999999998,-0.599,-1.275,-5.523,-2.09,-0.2,-0.542,-49.071000000000005,-4.609,0.632,-0.17800000000000002,-71.428,-53.68,5.358,53.0027,7.2431,45.1738,-9.4442,-6.9101,62.7653,3.0,-55.5447,1.1524,-5.7834,-2.0,-52.299,3.1673,24.5775,29.184,3.7624,0.8441,-145.92,22.4644,3.8622,0.5336,-26.8603,1.6491,193.0447,2.6227,-81.86590600000001,-8.0797806,-47.815540000000006,-14.328689,-39.382893,-19.72331,-47.829609000000005,-14.775694,-36.896225,-6.4454541,-47.829609000000005,-14.775694,-36.896225,-129.52591,-47.829609000000005,-14.775694,-36.896225,-14.782494,-47.829609000000005,-14.775694,-36.896225
2529,0,CHEMBL386870,-12.017000000000001,-3.9939999999999998,-0.095,-0.331,-0.843,-3.9939999999999998,-1.175,-0.32,1.163,-48.648999999999994,-11.114,0.43799999999999994,0.0,-71.64,-59.762,11.293,45.8284,1.8483,44.2973,-13.457,-3.4716,71.2967,0.912,-69.8026,2.4671,-1.8842,-2.841,-69.0919,2.2819,25.1635,43.056000000000004,9.1035,8.7889,-215.28,19.3484,8.4879,6.0588,-33.8952,1.482,283.3801,3.7852,-67.378052,-9.0484028,-17.559124,-13.507579999999999,-47.858398,-15.150814000000002,-17.964109,-18.354060999999998,-46.285877,-5.823674700000001,-17.964144,-18.354060999999998,-46.285885,-103.85003,-17.965708,-18.354060999999998,-46.287205,-18.393137,-17.964123,-18.354060999999998,-46.285880999999996
