Number,Label,Name,minimizedAffinity,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,E_place,S_gw,E_conf_gw,E_score1_gw,E_refine_gw,S_ase,E_conf_ase,E_score1_ase,E_refine_ase,S_adg,E_conf_adg,E_score1_adg,E_refine_adg,S_ahb,E_conf_ahb,E_score1_ahb,E_refine_ahb,S_ldg,E_conf_ldg,E_score1_ldg,E_refine_ldg
2928,0,CHEMBL400041,-8.918,-4.784,-0.15,-0.475,-1.071,-4.784,-0.531,-0.32,-1.163,-37.076,-8.865,0.5,-0.086,-57.736,-45.941,5.24,41.2446,0.0,35.084,-3.6777,-3.3181,63.3955,0.0,-64.6858,0.943,-5.3503,0.0,-63.6737,3.2707,29.8451,32.264,0.1491,2.2698,-161.32,22.4051,1.1496,0.4425,-23.9971,0.0,193.4515,1.6081,-85.906456,-7.096137,53.930237,-10.2564,-36.170826,-17.594967,53.899742,-11.533632,-35.881237,-5.767496599999999,53.899742,-11.533632,-35.881237,-129.34134,53.899742,-11.533632,-35.881237,-11.521339,53.899742,-11.533632,-35.881237
2929,0,CHEMBL400054,-8.862,-6.029,-0.232,-0.687,-1.416,-6.029,-1.435,-0.456,-1.227,-42.036,-8.465,0.5820000000000001,-0.122,-65.40100000000001,-50.502,5.721,48.8111,2.5071,35.5218,-2.3889,-0.1496,62.3854,1.928,-57.5291,0.4765,-0.7387,-3.5214,-54.0089,0.081,29.8646,31.322,0.2317,1.2257,-156.61,30.1893,0.0966,0.8597,-31.1456,2.7497,162.7486,1.0,-93.05250500000001,-6.324461,35.243365999999995,-10.686286,-33.12466,-13.570148000000001,35.442474,-11.167457,-32.445892,-5.5381212,35.442474,-11.167457,-32.445892,-94.753822,35.442474,-11.167457,-32.445892,-11.207228,35.442474,-11.167457,-32.445892
2930,0,CHEMBL400334,-11.947,-5.194,-0.133,-0.452,-1.114,-5.194,-2.088,-0.16,0.0,-46.434,-5.7029999999999985,0.231,0.0,-65.82,-52.137,6.337999999999999,55.941,1.4089,42.6864,-4.349,0.1874,71.3736,1.0,-68.4576,0.6267,-5.6726,-2.0,-63.3327,0.2809,41.7224,42.968,0.3364,0.9092,-214.84,30.1355,0.425,0.0874,-30.6479,0.9967,220.2717,1.5362,-58.67524,-7.6829171,68.139496,-11.917786,-41.842155,-19.119572,68.123001,-12.581908,-41.506718,-4.648406,68.123001,-12.581908,-41.506718,-93.18163299999999,68.123001,-12.581908,-41.506718,-12.600908,68.123001,-12.581908,-41.506718
2931,0,CHEMBL400403,-10.216,-5.204,-0.145,-0.477,-1.135,-5.204,-1.245,-0.409,0.0,-39.62300000000001,-12.638,0.563,-0.236,-71.985,-52.261,3.961,-0.8328,1.4412,41.5281,-57.3393,-2.0358,68.384,1.286,-66.8207,2.3103,-11.4628,-2.0,-55.3615,0.4591,39.055,42.254,0.7638,2.4352,-211.27,26.5831,0.2777,1.1118,-27.9725,0.9784,205.246,1.8708,-90.667961,-8.319450400000001,6.671603200000001,-13.369910999999998,-51.646374,-19.134628,6.6617341,-12.879217,-50.45993,-4.4133072,6.6617341,-12.879217,-50.45993,-122.23061000000001,6.6617341,-12.879217,-50.45993,-12.859367,6.6617341,-12.879217,-50.45993
2932,0,CHEMBL400482,-9.096,-5.6160000000000005,-0.17,-0.546,-1.249,-5.6160000000000005,-1.74,-0.6970000000000001,-0.466,-43.379,-11.755999999999998,1.295,-0.076,-70.613,-55.135,11.389,39.6134,4.4762,44.158,-11.8724,-13.7077,79.1041,1.0,-77.653,1.3893,-9.51,-2.6435,-67.405,0.3951,33.1341,37.794,0.1375,4.5223,-188.97,22.0251,0.0959,2.8886,-25.0097,1.7137,207.9542,4.1112,-73.446915,-7.5331049,39.889247999999995,-10.556467999999999,-42.252731,-21.006617000000002,39.892573999999996,-11.133954,-41.129909999999995,-4.4850912,39.892578,-11.133954,-41.129906,-126.41318000000001,39.892559000000006,-11.133954,-41.129929,-11.09472,39.892573999999996,-11.133954,-41.129932000000004
2933,0,CHEMBL400504,-10.662,-5.5870000000000015,-0.147,-0.494,-1.205,-5.5870000000000015,-1.0659999999999998,-0.16,-0.28600000000000003,-46.166,-12.56,0.312,-0.194,-79.04,-58.726000000000006,5.693,45.4357,2.232,40.0517,-14.5678,2.7004,61.8226,0.0,-63.4526,3.7006,-0.3017,-1.8349,-62.915,0.4802,33.2172,41.218,2.2383,5.7625,-206.09,28.2183,1.9434,2.3080000000000003,-32.4697,1.5159,187.4081,0.0,-93.735008,-7.5254459,18.756123000000002,-14.061344,-40.028675,-23.327845,18.988262,-12.9267,-39.55471,-4.9113388,18.98826,-12.9267,-39.55471,-155.45633,18.98826,-12.9267,-39.55471,-12.951561,18.988264,-12.9267,-39.554714000000004
2934,0,CHEMBL400552,-7.109,-4.74,-0.215,-0.604,-1.159,-4.74,-1.264,-0.258,-1.475,-22.763,-8.609,0.778,-0.092,-43.69600000000001,-31.372,4.959,48.7417,6.3382,30.9819,-2.2973,2.1008,49.0927,2.984,-41.449,0.8537,-6.8917,-2.0,-34.039,0.2068,31.344,32.14,0.0387,0.7573,-160.7,24.1603,0.0525,0.3922,-24.6049,1.9807,155.2131,2.2072,-81.343094,-5.8439182999999995,-3.8028266000000004,-12.494126,-26.327412,-16.7966,-3.0246806,-10.779403,-25.60482,-1.9694031000000003,-3.0137765,-10.779403,-25.607191,-88.572388,-3.0156074,-10.779403,-25.609327,-10.852348,-3.020978,-10.779403,-25.603516
2935,0,CHEMBL400657,-10.648,-5.6610000000000005,-0.145,-0.4920000000000001,-1.214,-5.6610000000000005,-2.137,-0.32,-0.37,-45.93899999999999,-5.45,0.376,-0.096,-66.697,-51.389,5.051,44.1275,2.0737,45.9657,-6.1612,-14.9879,71.396,1.3485,-67.8333,0.6691,-8.585,-2.5456,-59.25100000000001,0.4186,50.034,52.412,0.784,1.5939,-262.06,24.6997,0.6457,0.767,-26.1124,0.0,208.9058,1.4881,-87.789825,-7.574323700000001,55.16220500000001,-11.497028,-36.945198,-21.402468,55.215111,-12.340589999999999,-35.768528,-4.1533155,55.215111,-12.340589999999999,-35.768528,-159.6519,55.215111,-12.340589999999999,-35.768528,-12.337036,55.215111,-12.340589999999999,-35.768528
2936,0,CHEMBL401006,-8.815,-5.339,-0.162,-0.519,-1.187,-5.339,-1.527,-0.21,-0.16699999999999998,-42.405,-9.587,0.448,-0.324,-62.87300000000001,-51.992,14.38,39.6099,6.0,35.073,-8.5439,-6.0716,61.8995,1.7523,-60.5216,2.5191,-6.2624,-2.0,-52.3525,0.2523,40.3258,43.018,0.1011,2.591,-215.09,28.9207,0.2975,1.3655,-30.5837,1.629,204.1048,1.6474,-87.341484,-7.453352499999999,88.565414,-10.473747,-43.100097999999996,-21.944281,88.529953,-10.04622,-41.819096,-3.4290385000000003,88.529953,-10.04622,-41.819096,-132.49338,88.529953,-10.04622,-41.819096,-10.039556,88.529953,-10.04622,-41.819096
2937,0,CHEMBL401057,-9.682,-7.059,-0.235,-0.731,-1.604,-7.059,-1.938,-0.154,-1.682,-33.209,-13.581,0.57,-0.157,-72.518,-46.79,4.609,33.3615,12.5674,23.4012,-3.921,-7.4615,64.623,3.0,-57.4057,0.9183,-6.4297,-3.0,-51.3551,2.397,30.1188,30.386,0.0184,0.2488,-151.93,23.1503,0.0259,0.1802,-23.3563,1.9115,139.0505,1.866,-118.81798,-7.6091036999999995,-63.223709,-14.394988,-46.740318,-18.225578,-63.270676,-14.338806,-45.327858,-6.1027441,-63.270939,-14.338806,-45.328697,-139.31642,-63.270672,-14.338806,-45.327861999999996,-14.313896,-63.270687,-14.338806,-45.327847
2938,0,CHEMBL401236,-9.771,-4.426,-0.12,-0.399,-0.96,-4.426,-1.469,-0.335,-0.092,-49.877,-3.157,0.569,-0.132,-66.277,-53.034,5.112,58.2425,20.7092,36.8721,-8.3228,-4.8429,73.102,4.2115,-63.2461,1.7756,-8.2668,-2.6847,-53.9839,0.0665,28.0838,33.934,3.0485,2.8017,-169.67,27.3419,3.8286,1.6857,-32.8562,3.0266,202.7182,2.5198,-120.73501999999999,-8.1984987,-133.0027,-12.393958999999999,-49.616062,-24.535006,-132.77357,-12.316701,-47.7188,-5.1586084,-132.77348,-12.316701,-47.719612,-152.28114,-132.77351000000002,-12.316701,-47.719028,-12.287956,-132.77386,-12.316701,-47.718697
2939,0,CHEMBL401263,-10.765999999999998,-5.003,-0.14300000000000002,-0.468,-1.098,-5.003,-1.098,-0.58,-0.153,-37.932,-11.789,0.711,-0.218,-64.567,-49.721,5.984,16.0221,4.435,36.8761,-8.6467,-30.4708,61.066,1.072,-59.9343,1.2271,-7.5401,-4.0,-50.1829,0.1536,33.3278,36.314,0.1361,2.85,-181.57,21.1421,0.2621,3.0245,-24.4287,2.3509,154.0433,2.7056,-107.87352,-8.282206500000001,-28.127529,-13.212685,-45.609299,-24.65099,-27.762106,-13.096103999999999,-44.346378,-4.674315900000001,-27.762106,-13.096103999999999,-44.346378,-156.46913,-27.762106,-13.096103999999999,-44.346378,-13.113339999999999,-27.762106,-13.096103999999999,-44.346378
2940,0,CHEMBL401359,-9.949,-5.624,-0.21600000000000005,-0.6409999999999999,-1.321,-5.624,-1.625,-0.329,-1.4409999999999998,-38.155,-5.0139999999999985,0.468,-0.037000000000000005,-57.603,-43.169,0.218,45.7606,0.7786,37.3041,-6.1665,-0.1446,58.0802,1.0,-56.6401,1.6574,-7.3556,-1.0,-50.4062,1.4816,30.8919,33.416,0.5625,1.9616,-167.08,29.5626,1.068,0.8311,-31.4616,1.9697,187.7162,1.0,-71.464363,-6.366337799999999,-39.983818,-10.231587,-27.923153000000003,-18.925314,-39.98185,-11.031541,-25.845036999999998,-5.776864099999999,-39.98185,-11.031541,-25.845036999999998,-102.88058000000001,-39.98185,-11.031541,-25.845036999999998,-11.044111000000001,-39.98185,-11.031541,-25.845036999999998
2941,0,CHEMBL401534,-10.218,-5.3,-0.129,-0.446,-1.124,-5.3,-2.182,-0.194,-0.259,-51.601000000000006,-4.248,0.611,-0.06,-68.637,-55.849,11.484000000000002,44.8246,9.9997,36.9556,-9.2514,-6.7377,67.9137,3.4179,-59.9836,1.7645,-6.6389999999999985,-2.0,-52.6919,0.412,40.7149,41.992,0.0551,1.222,-209.96,27.7088,0.1629,0.422,-28.2937,0.9658,224.2065,2.5954,-83.399239,-8.1723881,-30.428085,-11.94237,-37.475864,-25.095797,-30.425909000000004,-15.503942000000002,-36.858166,-4.986699099999999,-30.425905,-15.503942000000002,-36.85817,-156.49918,-30.425909000000004,-15.503942000000002,-36.85817,-15.483841,-30.425909000000004,-15.503942000000002,-36.85817
2942,0,CHEMBL401622,-10.447,-7.28,-0.182,-0.622,-1.5530000000000002,-7.28,-2.29,-0.475,-0.696,-51.701,-10.089,0.366,-0.087,-87.404,-61.79,10.732,55.9886,0.0,42.3513,-3.8133,1.5689,64.4738,1.0,-61.764,1.95,-2.2851,-1.0,-59.1148,0.154,29.1128,34.326,1.5184,3.6948,-171.63,27.8262,0.8699,1.3683,-30.0643,2.636,166.5701,1.4487,-98.04988900000001,-8.0610323,-46.051083,-13.265282999999998,-47.107388,-26.871321000000002,-45.920765,-14.278154999999998,-45.813472999999995,-5.8975682,-45.920807,-14.278154999999998,-45.813438,-174.01782,-45.922348,-14.278154999999998,-45.811355999999996,-14.235279,-45.927353000000004,-14.278154999999998,-45.80022
2943,0,CHEMBL401830,-9.714,-5.058,-0.187,-0.562,-1.177,-5.058,-1.665,0.0,-0.968,-34.079,-5.276,0.285,-0.215,-51.217,-39.355,1.1909999999999998,40.5774,0.0,36.4164,-7.8631,-1.6319,59.9447,0.0,-60.233,1.612,-6.2651,0.0,-55.9907,0.1371,27.5496,31.762,0.1051,4.1073,-158.81,28.4784,0.4062,0.8269,-29.7115,0.0,207.1073,0.0,-62.981297,-5.9863038,43.501705,-10.351707000000001,-27.637745000000002,-19.157932000000002,43.459641,-9.4134264,-26.092253,-4.8645749,43.45969,-9.4134264,-26.092392,-116.07059,43.459694,-9.4134264,-26.092398,-9.401432000000002,43.459663,-9.4134264,-26.092319
2944,0,CHEMBL401838,-10.274,-7.466,-0.196,-0.6609999999999999,-1.61,-7.466,-2.04,-0.307,-0.855,-53.074,-12.17,0.546,-0.332,-88.073,-65.244,10.908,26.4709,0.0,38.1195,-18.4796,-7.4638,64.96300000000001,0.0,-66.8893,1.8997,-9.6781,-1.5081,-55.6183,0.17800000000000002,33.3762,38.744,0.6757,4.692,-193.72,29.752,0.6035,1.9971,-32.3526,2.8732,182.5769,1.5958,-98.946426,-8.0143652,-19.184604999999998,-11.765372,-46.799904,-22.915869,-18.907984,-11.994365,-44.529465,-5.903593099999999,-18.907972,-11.994365,-44.529469,-155.0054,-18.907972,-11.994365,-44.529469,-12.011667,-18.907984,-11.994365,-44.529465
2945,0,CHEMBL401901,-10.435,-3.955,-0.107,-0.35600000000000004,-0.858,-3.955,-1.205,-0.029,-0.857,-48.0,-0.138,0.7,-0.14400000000000002,-55.831,-48.13800000000001,5.989,38.4533,1.7835,39.2735,-11.4669,-5.8643,63.5794,1.64,-61.1697,3.3829,-9.837,-3.4408,-51.2654,2.3755,26.9651,34.458,0.2641,7.2287,-172.29,24.5435,0.1328,3.6269,-28.3033,2.0458,136.6698,0.0,-92.498413,-7.410728,-47.110279,-11.513088,-37.586472,-20.735035,-47.119053,-12.762974,-36.127106,-4.3173008,-47.119053,-12.762974,-36.127106,-162.6523,-47.119053,-12.762974,-36.127106,-12.758543,-47.119053,-12.762974,-36.127106
2946,0,CHEMBL401930,-9.629,-6.009,-0.177,-0.573,-1.328,-6.009,-1.76,-0.511,-0.314,-42.038,-10.913,0.44,-0.125,-69.59899999999999,-52.952,9.325,9.7419,1.1038,40.2077,-8.9446,-37.7029,60.8286,1.5297,-59.658,1.9256,-8.6719,-2.5464,-48.8026,0.2185,31.038,33.718,0.1299,2.5501,-168.59,27.5772,0.0699,2.2045,-29.8516,2.7349,175.6808,2.0773,-116.79626,-7.3346891,74.81150799999999,-11.731352000000001,-36.298374,-23.91497,74.82133499999999,-11.723894,-34.794518,-4.5452108,74.82133499999999,-11.723894,-34.794518,-136.59883,74.82133499999999,-11.723894,-34.794518,-11.708944,74.82133499999999,-11.723894,-34.794518
2947,0,CHEMBL402004,-10.116,-3.556,-0.102,-0.332,-0.7809999999999999,-3.556,-1.5930000000000002,-0.156,0.947,-49.935,-4.253,0.609,-0.228,-55.474,-54.188,21.788,38.8324,1.419,44.26,-12.9489,-10.4951,67.2399,1.767,-63.2889,1.0898,-10.6069,-2.0,-53.0742,0.659,36.6181,39.824,0.8202,2.3858,-199.12,24.9388,0.184,1.8354,-26.9582,0.0,215.9038,1.4776,-80.801712,-7.645110099999999,-34.658474,-10.865866,-41.292995,-23.135847000000002,-34.568405,-11.329014,-39.681416,-6.070683,-34.568409,-11.329014,-39.681412,-154.90681,-34.568409,-11.329014,-39.681412,-11.368294,-34.567818,-11.329014,-39.680908
2948,0,CHEMBL402093,-10.64,-6.391,-0.168,-0.565,-1.378,-6.391,-1.295,-0.14,-0.09,-40.057,-18.756,0.265,-0.314,-86.41799999999998,-58.813,2.8560000000000003,44.0033,8.3556,36.3682,-10.3518,-4.0068,56.6909,2.3655,-51.3788,2.8927,-5.1361,-4.8782,-45.048,3.2133,35.2086,41.636,1.7103,4.7171,-208.18,27.0499,1.3779,2.1462,-30.5739,2.7024,185.0305,2.18,-105.70458,-8.552395800000001,4.3308477,-13.998137,-52.344231,-23.887192000000002,4.4044371,-14.199635999999998,-50.866463,-4.400188,4.404438,-14.199635999999998,-50.866459000000006,-147.52736000000002,4.4044371,-14.199635999999998,-50.866463,-14.170882999999998,4.404438,-14.199635999999998,-50.866459000000006
2949,0,CHEMBL402199,-10.99,-6.204,-0.155,-0.53,-1.3230000000000002,-6.204,-2.01,-0.32,-0.619,-51.955,-6.53,0.369,-0.046,-81.743,-58.485,6.0070000000000014,8.6814,11.5271,35.9892,-4.8614,-47.4695,58.7571,3.944,-50.9121,2.3171,-5.0538,-5.3456,-40.5791,0.1871,33.4787,40.474,1.5217,5.4735,-202.37,22.1623,1.4617,3.4438,-27.0678,0.9783,189.5312,1.5058,-100.4842,-8.934082,-127.24936000000001,-14.525602,-52.239471,-27.80854,-127.32083999999999,-15.482448999999999,-51.294399,-6.0086899,-127.32019,-15.482448999999999,-51.295165999999995,-172.54002,-127.31988,-15.482448999999999,-51.295063,-15.524232999999999,-127.32088,-15.482448999999999,-51.294403
2950,0,CHEMBL402363,-9.541,-5.843,-0.158,-0.526,-1.267,-5.843,-1.3730000000000002,-0.8440000000000001,-0.597,-39.427,-9.794,0.466,-0.055,-65.115,-49.221,4.965,53.0445,3.5586,36.0449,-2.5032,2.4274,61.8794,1.6978,-57.2626,0.4687,-10.1182,-2.0,-46.9941,1.1631,31.0363,32.75,0.2716,1.4421,-163.75,24.1841,0.032,1.0911,-25.3073,2.6705,157.3413,2.9301,-83.683128,-8.1466522,-90.263023,-11.326421,-47.282104,-23.085432,-90.26436600000001,-12.828783999999999,-45.83672,-4.1838112,-90.264336,-12.828783999999999,-45.836731,-136.00815,-90.26434300000001,-12.828783999999999,-45.836715999999996,-12.841063,-90.26434300000001,-12.828783999999999,-45.83672
2951,0,CHEMBL402520,-9.636,-4.742,-0.135,-0.443,-1.041,-4.742,-1.696,-0.32,-0.079,-39.757,-6.52,0.458,-0.139,-57.225,-46.277,5.477,-5.893,1.7365,41.44600000000001,-3.1812,-61.4364,62.887,1.0,-60.8058,0.6564,-5.0982,-1.0,-56.6206,0.403,33.5926,34.58,0.3772,0.6102,-172.9,28.9531,1.296,0.1763,-30.4254,1.6053,201.2934,1.5498,-83.099731,-6.9364781,122.80803999999999,-11.346327,-36.499027000000005,-20.957678,121.79892,-10.524331,-33.892982,-4.5447865,121.76878,-10.524331,-33.872292,-135.26301999999998,121.76037,-10.524331,-33.864986,-10.422055,121.7989,-10.524331,-33.893394
2952,0,CHEMBL402548,-9.735,-6.336,-0.181,-0.5920000000000001,-1.391,-6.336,-1.679,-0.329,-0.8390000000000001,-48.293,-9.961,0.627,-0.207,-82.01799999999999,-58.254,9.163,46.8892,1.4845,38.1628,-4.8905,-2.1786,66.4494,1.0,-65.003,1.0447,-8.8375,-1.8162,-55.8546,0.332,24.7911,26.16,0.0618,1.3071,-130.8,27.7041,0.1793,0.6237,-28.5071,2.6943,149.4329,1.3498,-106.43451999999999,-7.8683567,122.41578,-12.36764,-39.885104999999996,-23.784616,122.50697,-12.829346000000001,-38.508507,-5.5738726,122.50743999999999,-12.829346000000001,-38.509769,-153.29828,122.50428000000001,-12.829346000000001,-38.510459999999995,-12.836796000000001,122.50738999999999,-12.829346000000001,-38.509594
2953,0,CHEMBL402579,-11.136,-7.037000000000001,-0.17600000000000002,-0.602,-1.501,-7.037000000000001,-2.268,-0.331,-0.596,-46.845,-11.413,0.371,-0.159,-86.779,-58.258,5.181,33.3888,1.5015,47.1276,-6.9036,-26.0096,64.692,0.608,-70.914,3.3698,1.5803,-1.8262,-72.0394,0.132,35.7849,42.54600000000001,0.8833,5.8778,-212.73,24.4886,1.8272,3.4218,-29.7377,0.0,238.1033,1.4064,-94.371872,-8.3040228,-74.212486,-13.863326,-43.566311,-28.047514000000003,-74.207207,-15.042623999999998,-43.090225,-4.5399065,-74.207207,-15.042623999999998,-43.090229,-172.96724,-74.207207,-15.042623999999998,-43.090229,-15.047317999999999,-74.207207,-15.042623999999998,-43.090225
2954,0,CHEMBL402712,-8.911,-6.4460000000000015,-0.258,-0.754,-1.528,-6.4460000000000015,-0.879,-0.23,-1.007,-31.3,-19.48,0.295,-0.13699999999999998,-74.529,-50.779,2.251,46.2052,15.9654,27.4814,-5.4134,-2.1337,46.0996,1.0,-43.307,0.2306,-6.8994,-1.0,-36.8425,0.2227,36.0115,38.726,1.7589,0.9556,-193.63,25.0416,1.7398,0.7965,-27.5779,1.6666,183.0958,1.9104,-80.829018,-5.9411416,115.7965,-11.968651,-30.5203,-15.931021,115.93568,-11.165771000000001,-29.135091999999997,-5.327489900000001,115.93727,-11.165771000000001,-29.139090000000003,-96.17619300000001,115.93654,-11.165771000000001,-29.137255,-11.180913,115.93681000000001,-11.165771000000001,-29.139246000000004
2955,0,CHEMBL402754,-10.225,-6.822,-0.171,-0.583,-1.455,-6.822,-1.909,-0.59,-0.301,-44.557,-14.748,0.614,-0.196,-90.432,-59.305,3.817,43.3289,2.504,40.5197,-8.4899,-6.3997,75.642,2.9738,-66.3686,1.9517,-5.4816,-2.0,-60.6057,0.2043,34.4977,41.736,1.5907,5.6476,-208.68,23.1179,1.5276,3.9236,-28.569000000000006,0.8883,241.7254,3.1874,-67.15342700000001,-8.164336200000001,4.0598273,-12.911253,-44.239971000000004,-23.544501999999998,4.0704489,-14.664442999999999,-42.902386,-5.9374495000000005,4.0704489,-14.664442999999999,-42.902386,-159.39264,4.0704489,-14.664442999999999,-42.902386,-14.665356,4.0704494,-14.664442999999999,-42.902386
2956,0,CHEMBL402759,-10.223,-5.033,-0.157,-0.499,-1.127,-5.033,-2.232,0.0,-0.377,-48.605,-3.016,0.602,-0.14400000000000002,-65.57600000000001,-51.621,6.102,60.5623,1.737,44.8399,-3.2184,0.3889,70.0966,1.528,-68.1509,1.3927,-11.1998,-2.0,-56.61600000000001,0.4778,32.165,36.08,1.4479,2.4671,-180.4,28.5105,1.3530000000000002,1.6984,-31.5619,0.8673,224.2206,1.1909,-100.71969,-7.0734339,-27.190621999999998,-11.141763000000001,-37.109356,-15.060575,-27.195282000000002,-12.027035,-36.506927000000005,-3.6379678,-27.19528,-12.027035,-36.506927000000005,-132.3916,-27.195282000000002,-12.027035,-36.506927000000005,-12.009634,-27.195282000000002,-12.027035,-36.506927000000005
2957,0,CHEMBL402852,-11.321,-6.252999999999999,-0.165,-0.5529999999999999,-1.348,-6.252999999999999,-1.705,-0.501,-0.076,-52.49800000000001,-9.783,0.396,-0.274,-80.517,-62.28100000000001,12.193,44.4341,0.3002,43.9445,-12.0187,-4.2711,73.7277,1.944,-65.7423,1.9582,-10.1807,-2.0123,-56.1792,0.2484,36.101,40.644,1.0951,3.4479,-203.22,35.4986,1.0543,0.8802,-37.4331,1.8792,219.4589,0.0,-84.765556,-8.4245186,-149.46465,-12.273189,-45.795513,-27.543457,-149.58223,-12.294596,-44.698898,-7.7658587,-149.58223,-12.294596,-44.698906,-191.31448,-149.58223,-12.294596,-44.69891,-12.359831,-149.58223,-12.294596,-44.698906
2958,0,CHEMBL402953,-9.298,-5.4060000000000015,-0.16399999999999998,-0.525,-1.202,-5.4060000000000015,-1.725,0.0,-0.179,-40.955,-10.116,0.264,-0.201,-67.681,-51.07100000000001,2.336,30.8904,2.0,33.3495,-8.5385,-8.4267,55.0423,1.0,-52.3424,1.561,-6.3502,-1.0,-45.5486,0.1916,31.3168,37.126,0.6866,5.1226,-185.63,26.6171,0.3611,2.6177,-29.5958,1.1419,199.7219,1.1974,-95.283905,-7.3822112,158.92216000000002,-11.579369999999999,-39.525101,-15.483732,158.91593999999998,-11.039586,-38.867519,-3.7341285,158.91533,-11.039586,-38.867191,-131.69188,158.9166,-11.039586,-38.868984000000005,-11.032621,158.91666999999998,-11.039586,-38.868259
2959,0,CHEMBL403083,-10.127,-6.5379999999999985,-0.211,-0.6629999999999999,-1.475,-6.5379999999999985,-1.761,-0.425,-0.556,-32.056999999999995,-17.907,0.677,-0.185,-76.556,-49.964,3.319,30.5527,0.0,44.0054,-12.9558,-16.9989,75.3641,0.0,-77.8819,1.7773,-11.9624,-0.8038,-68.9169,2.0059,44.0766,45.306,0.0451,1.1842,-226.53,27.7918,0.0837,0.9427,-28.8182,0.9774,221.3478,2.275,-74.380753,-7.531954300000001,-26.039185999999997,-12.677085,-42.805969,-17.68177,-25.902725,-13.545289000000002,-41.014214,-5.937414599999999,-25.902725,-13.545289000000002,-41.014214,-126.67764,-25.902725,-13.545289000000002,-41.014214,-13.550158999999999,-25.902725,-13.545289000000002,-41.014214
2960,0,CHEMBL403154,-10.045,-5.966,-0.157,-0.528,-1.286,-5.966,-1.996,0.0,-1.126,-44.473,-6.93,0.5,-0.081,-76.976,-51.403,1.57,29.7711,0.3348,36.3926,-5.305,-15.2984,58.44600000000001,1.0,-55.1262,1.9082,3.6475,-4.0146,-54.7912,0.2657,23.4249,30.15,2.8052,3.9199,-150.75,25.3188,2.4936,2.6469,-30.4593,1.8404,189.9416,1.3246,-101.73929,-8.157281900000001,-16.577868,-12.180822000000001,-44.375988,-21.635357,-16.484207,-12.691638000000001,-42.795227000000004,-4.7464566,-16.484289,-12.691638000000001,-42.796532,-114.95196999999999,-16.484444,-12.691638000000001,-42.796551,-12.664611,-16.484289,-12.691638000000001,-42.796532
2961,0,CHEMBL403178,-10.26,-5.227,-0.138,-0.462,-1.127,-5.227,-1.658,-0.076,-0.39,-49.68600000000001,-5.768,0.436,-0.191,-71.194,-55.45399999999999,5.21,47.1493,2.9005,35.9278,-5.6588,0.5068,62.6098,0.9048,-59.9562,2.4267,-3.7305,-1.0,-57.2482,2.083,36.3277,40.668,0.8357,3.5047,-203.34,30.7221,0.0701,1.6969999999999998,-32.4893,2.3054,189.7194,1.128,-82.66424599999999,-7.043134700000001,-12.505142999999999,-12.575408,-36.127196999999995,-21.534986,-12.452755,-11.670389,-34.586467999999996,-5.3277268,-12.452753999999999,-11.670389,-34.586467999999996,-126.19887,-12.452753999999999,-11.670389,-34.586467999999996,-11.654160000000001,-12.452755,-11.670389,-34.586467999999996
2962,0,CHEMBL403196,-11.039,-5.872999999999998,-0.151,-0.511,-1.259,-5.872999999999998,-2.365,-0.061,-0.461,-52.428,-3.253,0.255,-0.132,-77.505,-55.681,0.746,42.7887,0.1826,38.3211,-13.3269,3.2414,68.9583,0.0133,-72.4028,4.7941,-9.7909,-0.6509999999999999,-62.9146,0.1819,28.6929,33.268,0.141,4.4341,-166.34,23.6536,0.9826,0.5885,-25.2247,0.9984,168.6806,1.2991,-108.64206999999999,-7.757441,149.21786,-13.754916,-44.495810999999996,-22.746489,149.3701,-11.863595,-43.783001,-6.5760322,149.37012,-11.863595,-43.783004999999996,-172.49596,149.37012,-11.863595,-43.783004999999996,-11.923242,149.37012,-11.863595,-43.783012
2963,0,CHEMBL403258,-10.431,-4.753,-0.116,-0.4,-1.008,-4.753,-2.003,-0.16,1.592,-53.601000000000006,-12.08,0.424,-0.113,-87.507,-65.681,3.858,59.4434,8.0718,44.3363,-8.4433,-1.1475,64.0168,1.9588,-62.7139,2.4772,-10.3375,-2.4755,-49.9312,0.2884,34.4764,40.844,4.7852,1.5823,-204.22,30.6416,4.1686,1.2538,-36.064,0.9568,262.9758,1.3203,-71.02488699999999,-9.1862774,-37.501796999999996,-11.853091000000001,-57.677319,-25.114563,-37.314533000000004,-13.538696,-55.508945,-5.0586901,-37.314533000000004,-13.538696,-55.508945,-148.23433,-37.314533000000004,-13.538696,-55.508945,-13.559644,-37.314533000000004,-13.538696,-55.508945
