Number,Label,Name,minimizedAffinity,docking score,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,glide gscore,glide lipo,glide hbond,glide rewards,glide evdw,glide ecoul,glide erotb,glide esite,glide emodel,glide energy,glide einternal,Goldscore.Fitness,Goldscore.External.HBond,Goldscore.External.Vdw,Goldscore.Internal.Torsion,Goldscore.Internal.Vdw,PLP.Fitness,PLP.Chemscore.Hbond,PLP.PLP,PLP.ligand.torsion,PLP.part.buried,PLP.part.hbond,PLP.part.nonpolar,PLP.part.repulsive,ASP.Fitness,ASP.ASP,ASP.DEClash,ASP.DEInternal,ASP.Map,Chemscore.Fitness,Chemscore.DEClash,Chemscore.DEInternal,Chemscore.DG,Chemscore.Hbond,Chemscore.Lipo,Chemscore.Rot,E_place,S_gw,E_conf_gw,E_score1_gw,E_refine_gw,S_ase,E_conf_ase,E_score1_ase,E_refine_ase,S_adg,E_conf_adg,E_score1_adg,E_refine_adg,S_ahb,E_conf_ahb,E_score1_ahb,E_refine_ahb,S_ldg,E_conf_ldg,E_score1_ldg,E_refine_ldg
2091,0,CHEMBL295657,-9.223,-6.259,-0.174,-0.574,-1.366,-6.259,-2.073,-0.649,-0.597,-44.096,-6.833,0.291,-0.003,-65.452,-50.928,8.548,50.4084,2.5042,39.6898,-4.1317,-2.5375,61.5049,2.13,-55.5316,0.2986,-3.8204,-2.0087,-49.0636,0.1456,31.3124,31.952,0.0106,0.629,-159.76,23.965,0.7552,0.505,-25.2252,3.1105,136.9307,2.6034,-82.46331,-7.2927108,-41.558098,-11.082987,-43.960587,-14.685561,-41.598236,-11.26605,-43.701908,-4.9595861,-41.598476,-11.26605,-43.701553,-93.229576,-41.598385,-11.26605,-43.701805,-11.286978,-41.598515,-11.26605,-43.701397
2092,0,CHEMBL295717,-8.167,-4.762,-0.176,-0.529,-1.108,-4.762,-2.225,0,-1.249,-37.788,0.475,0.53,0,-46.652,-37.313,2.883,33.5119,3.9178,33.6013,-13.9248,-2.6829,52.9975,2.7913,-47.8234,1.9253,-8.911,-3,-36.2417,0.1311,22.1945,23.402,0.3216,0.886,-117.01,22.8048,0.2371,0.4784,-23.5203,1.7758,133.0123,1.349,-83.087181,-6.9241199,-46.357903,-11.874225,-38.831383,-10.685692,-46.433113,-8.9503193,-38.551544,-3.5002809,-46.433029,-8.9503193,-38.552486,-65.009445,-46.432831,-8.9503193,-38.552586,-8.9129333,-46.432636,-8.9503193,-38.552864
2093,0,CHEMBL295936,-8.399,-6.41,-0.194,-0.623,-1.426,-6.41,-1.804,-0.691,-1.641,-37.627,-7.321,0.705,0,-66.863,-44.948,7.787,34.6998,7.0394,45.3013,-7.9928,-26.636,68.5515,1.992,-64.0333,1.5644,-7.3902,-2.352,-54.7086,0.3682,24.1127,33.328,3.5151,5.7002,-166.64,23.8402,3.9987,4.8384,-32.6773,4.8549,156.8026,2.8765,-72.330879,-7.9210181,-0.45790598,-11.816799,-45.912872,-21.007044,-0.30642596,-12.01698,-44.513115,-5.6084366,-0.30630693,-12.01698,-44.51437,-125.59689,-0.30745241,-12.01698,-44.522308,-12.292105,-0.30582765,-12.01698,-44.514095
2094,0,CHEMBL296107,-6.862,-6.487,-0.382,-0.981,-1.692,-6.487,-1.161,-0.362,-2.749,-27.007,-11.566,0.87,0,-51.806,-38.573,4.003,33.1481,1.683,26.8799,-2.521,-2.9738,51.3808,3.5692,-39.521,0.6408,-4.3197,-7.6928,-29.924,0.2487,12.2279,12.874,0.0491,0.597,-64.37,14.1022,0.2047,0.6488,-14.9558,4.1785,50.923,4.0775,-70.25766,-5.877008,-1.6914221,-10.194432,-30.518225,-14.010161,-1.7435663,-9.4728308,-30.384274,-5.9120045,-1.7435675,-9.4728308,-30.384272,-101.80549,-1.743567,-9.4728308,-30.384272,-9.4224796,-1.7435645,-9.4728308,-30.384277
2095,0,CHEMBL296195,-9.456,-5.272,-0.151,-0.493,-1.157,-5.272,-2.329,0,-0.467,-44.836,-4.452,0.446,-0.012,-58.186,-49.288,11.264,40.7935,3.1149,31.9416,-3.8757,-2.3654,69.6563,4.2612,-58.7785,1.0856,-1.3585,-5.8742,-51.6668,0.3813,28.9897,29.714,0.2874,0.4369,-148.57,24.8712,0.6507,0.3182,-25.8401,3.0636,142.6968,2.5655,-103.59587,-7.2223744,-120.60184,-12.180898,-41.262695,-19.487711,-121.47224,-10.132438,-40.309692,-4.0767159,-121.47766,-10.132438,-40.311356,-114.98781,-121.48212,-10.132438,-40.289188,-10.092887,-121.47582,-10.132438,-40.309952
2096,0,CHEMBL296226,-9.438,-4.623,-0.125,-0.416,-1.003,-4.623,-1.615,-0.52,-0.012,-40.156,-5.642,0.475,-0.097,-60.586,-45.798,3.3,35.7764,1.4431,38.1268,-11.8734,-6.2176,73.1248,1.2894,-73.0104,3.2719,-8.1955,-2,-67.1328,3.5535,26.8448,29.242,0.2347,2.1626,-146.21,29.0363,0.5348,0.4844,-30.0556,0.99,220.4672,1.7678,-82.683578,-7.4372358,56.262081,-13.214272,-43.235619,-19.520161,56.169617,-11.548599,-42.68346,-4.2742786,56.169353,-11.548599,-42.682743,-101.51611,56.169609,-11.548599,-42.683449,-11.553465,56.169598,-11.548599,-42.683434
2097,0,CHEMBL296392,-8.241,-6.498,-0.342,-0.913,-1.647,-6.498,-1.15,-0.286,-2.422,-27.347,-9.683,0.179,0,-47.197,-37.03,7.768,34.6311,3.3077,31.9808,-5.7437,-6.9066,45.9905,3.3251,-34.9059,0.8732,-2.9539,-5.6485,-27.8482,1.2265,25.8635,26.064,0.0832,0.1173,-130.32,16.0121,0.0815,0.0209,-16.1144,2.7328,72.3314,2.7171,-81.830208,-6.0555377,15.073621,-10.607817,-30.854458,-15.202491,14.966231,-10.386901,-30.095631,-5.0779901,14.966231,-10.386901,-30.095631,-79.160393,14.966231,-10.386901,-30.095631,-10.407784,14.966231,-10.386901,-30.095631
2098,0,CHEMBL296545,-9.601,-7.075,-0.168,-0.586,-1.493,-7.075,-2.352,-1.05,-0.066,-36.684,-15.498,0.682,-0.129,-85.264,-52.183,5.505,18.7964,8.1378,41.1847,-14.2936,-31.6769,81.5805,3.4354,-72.2071,2.4097,-13.5469,-7.4811,-53.2282,0.963,35.2415,42.902,2.8916,4.7689,-214.51,26.5695,3.0683,1.8975,-31.5353,5.538,146.1039,3.7249,-117.59293,-9.8528318,-63.748138,-15.794858,-62.947998,-21.594997,-63.690025,-16.203547,-62.334759,-6.5246286,-63.690147,-16.203547,-62.334633,-161.97319,-63.689869,-16.203547,-62.335052,-16.267721,-63.689865,-16.203547,-62.335064
2099,0,CHEMBL296690,-8.374,-5.844,-0.209,-0.634,-1.349,-5.844,-2.003,-0.297,-1.008,-35.891,-9.041,0.637,-0.022,-58.675,-44.933,4.474,34.2487,1.3567,31.8116,-5.4741,-5.3748,59.8881,3.3909,-51.8432,1.1432,-7.5194,-4.6022,-38.4502,0.2737,24.056,26.104,1.1415,0.9065,-130.52,19.8446,0.6549,0.8155,-21.3151,3.4254,103.9282,3.0333,-93.930809,-7.10746,-134.92517,-12.311713,-38.529922,-20.079983,-134.79321,-9.7266197,-38.817062,-4.7544637,-134.79202,-9.7266197,-38.818233,-115.36971,-134.79285,-9.7266197,-38.816891,-9.7084246,-134.79198,-9.7266197,-38.818241
2100,0,CHEMBL296915,-8.339,-4.919,-0.189,-0.561,-1.155,-4.919,-1.987,-0.479,-0.947,-34.968,-3.259,0.731,0,-47.534,-38.227,4.417,33.9355,3.1322,29.406,-3.5005,-6.1293,53.4546,1.0666,-51.7758,0.9605,-3.8943,-3.1805,-46.3328,0.1185,18.4686,19.232,0.1675,0.5959,-96.16,21.842,0.0929,0.5862,-22.5212,2.4053,123.1133,2.1082,-58.178562,-6.5152307,-50.46471,-9.7338877,-35.856995,-14.567644,-50.470306,-9.5102558,-35.263481,-4.8298087,-50.470306,-9.5102558,-35.263481,-98.109848,-50.470306,-9.5102558,-35.263481,-9.5065689,-50.470306,-9.5102558,-35.263481
2101,0,CHEMBL297081,-9.784,-5.056,-0.137,-0.455,-1.096,-5.056,-1.167,-0.522,-0.291,-39.017,-9.08,0.394,-0.157,-57.362,-48.097,12.21,48.045,2.2977,37.3552,-3.4215,-2.1945,73.8383,4.2032,-63.691,1.4242,-6.2533,-6.6318,-52.4858,0.2892,31.6825,32.946,0.6459,0.6176,-164.73,23.5111,1.8262,0.5894,-25.9268,3.334,136.6246,2.607,-53.873993,-7.3867116,-51.647972,-12.388464,-42.037491,-20.069841,-51.692062,-10.521144,-41.445709,-4.2071204,-51.692062,-10.521144,-41.445709,-106.11028,-51.692062,-10.521144,-41.445709,-10.542892,-51.692062,-10.521144,-41.445709
2102,0,CHEMBL297183,-9.032,-5.622,-0.194,-0.596,-1.287,-5.622,-1.35,-0.361,-1.273,-40.757,-7.891,0.584,0,-69.746,-48.648,0.949,48.8027,10.1913,33.3139,-5.3017,-1.8935,65.2442,4.2065,-53.2567,1.1771,-6.5857,-6.1257,-41.3491,0.4684,29.6934,33.766,0.8694,3.2032,-168.83,29.273,0.3336,1.7018,-31.3085,3.672,152.6968,1.6803,-96.344917,-6.3819485,31.023798,-13.548891,-37.193924,-15.023899,30.673073,-11.49001,-36.235893,-5.6244431,30.670296,-11.49001,-36.224865,-113.7477,30.668602,-11.49001,-36.226398,-12.072649,30.666605,-11.49001,-36.222935
2103,0,CHEMBL297437,-7.747,-6.3,-0.332,-0.885,-1.597,-6.3,-0.946,-0.39,-2.484,-29.072,-8.514,0.251,0,-56.067,-37.586,2.457,37.5636,13.5397,20.8145,-3.0479,-1.548,46.7767,4.808,-32.1073,0.0338,-6.3893,-6.3582,-19.3377,0.761,24.5305,24.556,0.0036,0.0219,-122.78,20.8719,0.0015,0.0009,-20.8743,4.6587,37.5356,1.7802,-82.342941,-5.820735,-60.36227,-13.224662,-33.812168,-15.040264,-59.989365,-11.345105,-32.630119,-4.6171203,-59.986267,-11.345105,-32.6329,-92.917603,-59.989246,-11.345105,-32.629498,-11.266191,-59.989315,-11.345105,-32.629436
2104,0,CHEMBL297453,-9.886,-5.728,-0.174,-0.557,-1.274,-5.728,-0.928,-0.43,-0.486,-37.291,-16.016,0.383,0,-71.53,-53.306,3.104,26.6242,5.9514,30.6482,-14.7821,-6.6865,60.9317,3.6404,-50.8543,0.4826,1.0259,-6.5627,-45.1911,0.2082,27.1132,29.106,0.2669,1.726,-145.53,10.6914,0.5466,1.5464,-12.7844,3.1675,127.5724,7.1098,-86.165924,-6.7350097,-22.847986,-18.420866,-41.920536,-8.7017717,-22.861374,-15.061029,-40.89851,-5.4080281,-22.861374,-15.061029,-40.89851,-139.79947,-22.861374,-15.061029,-40.89851,-15.121105,-22.861374,-15.061029,-40.89851
2105,0,CHEMBL29748,-8.855,-5.375,-0.141,-0.476,-1.159,-5.375,-1.926,-0.32,-0.754,-44.866,-5.127,0.65,-0.012,-65.388,-49.993,11.026,41.7131,1.523,36.1238,-8.5572,-0.923,57.2086,1.2912,-55.2638,2.6529,-2.3998,-4,-51.3763,2.7,20.5011,23.79,0.1512,3.1377,-118.95,23.3571,0.7978,1.1764,-25.3314,2.0948,157.3094,2.1682,-68.289032,-7.6927977,112.03004,-11.231822,-47.400959,-19.529953,112.27024,-11.558851,-47.652782,-5.6637387,112.27024,-11.558851,-47.652786,-135.6039,112.27024,-11.558851,-47.652786,-11.553638,112.27024,-11.558851,-47.652786
2106,0,CHEMBL297497,-8.783,-5.826,-0.177,-0.566,-1.296,-5.826,-2.466,-0.16,-0.563,-38.231,-6.159,0.207,-0.008,-63.239,-44.389,2.142,52.8987,9.8067,37.2038,-9.8161,1.7529,61.9212,3.8535,-51.7428,2.8671,-3.6475,-3.8672,-45.4272,0.33,22.8334,32.744,3.5419,6.3687,-163.72,28.3979,4.1852,3.0897,-35.6728,2.9089,196.8982,1,-62.70451,-6.7257071,-21.669292,-13.200194,-40.909115,-13.769337,-21.781462,-11.276596,-40.008663,-5.285193,-21.781292,-11.276596,-40.007412,-113.56705,-21.780807,-11.276596,-40.009472,-11.306289,-21.781216,-11.276596,-40.007446
2107,0,CHEMBL297540,-8.74,-5.566,-0.192,-0.59,-1.274,-5.566,-1.238,-0.334,-1.257,-38.609,-9.269,0.584,0,-69.028,-47.878,1.289,46.9719,10.7211,33.4731,-7.9156,-1.8591,66.9319,4.1868,-55.3043,1.3428,-8.3221,-6.5258,-41.345,0.4608,25.6141,29.872,0.6605,3.5974,-149.36,28.4436,0.1723,1.4816,-30.0975,3.8245,137.9941,1.6803,-75.640213,-6.4114571,42.06741,-12.551824,-35.033955,-15.832591,42.133183,-10.992053,-34.401592,-5.1999664,42.133183,-10.992053,-34.401592,-117.0634,42.133175,-10.992053,-34.401588,-11.028618,42.133179,-10.992053,-34.401592
2108,0,CHEMBL297558,-9.573,-5.786,-0.138,-0.479,-1.221,-5.786,-1.497,-0.845,-0.222,-35.551,-13.379,0.692,-0.13,-75.058,-48.93,6.627,46.3595,1.2903,53.7977,-13.9377,-14.9649,88.6696,1.0982,-87.0467,2.3757,-12.3776,-5.6679,-72.8231,2.6104,30.6553,36.114,0.7002,4.7585,-180.57,28.1399,0.6089,2.242,-30.9908,3.7432,189.64,3.5856,-108.67628,-9.9437609,-145.22887,-16.310507,-63.239174,-24.840048,-145.23407,-17.238943,-60.039333,-6.8990216,-145.23407,-17.238943,-60.039333,-205.87248,-145.23401,-17.238943,-60.039352,-17.152935,-145.23405,-17.238943,-60.039356
2109,0,CHEMBL297891,-7.72,-6.253,-0.329,-0.878,-1.585,-6.253,-1.05,-1.353,-1.801,-19.333,-10.7,0.522,0,-41.513,-30.033,0.617,37.5149,1.3147,27.2882,-1.092,-0.229,46.8608,2.6338,-39.7917,0.4263,-3.6427,-4.5462,-32.2183,0.172,22.3399,22.466,0.0607,0.0654,-112.33,20.8776,0.0958,0.068,-21.0415,1.9723,105.5085,1.3166,-61.122799,-5.542985,-135.91727,-10.060723,-27.765358,-17.707178,-135.94193,-8.3875999,-27.41622,-3.4049165,-135.94193,-8.3875999,-27.41622,-86.989944,-135.94193,-8.3875999,-27.41622,-8.3435669,-135.94193,-8.3875999,-27.41622
2110,0,CHEMBL297987,-8.307,-6.19,-0.221,-0.671,-1.429,-6.19,-2.394,-0.183,-1.274,-38.194,-8.048,0.778,0,-59.058,-46.241,9.553,40.5429,2.3252,33.2789,-3.5154,-4.0254,57.6868,2.522,-50.849,0.479,-2.7755,-3,-45.104,0.293,24.1644,27.126,0.6821,2.2795,-135.63,22.2452,1.4451,2.3581,-26.0484,3.8862,126.9193,2.8363,-74.204979,-7.3798604,-135.27641,-11.161774,-32.960369,-21.120695,-135.27168,-10.974096,-32.131416,-6.2881279,-135.27168,-10.974096,-32.131416,-104.85323,-135.27168,-10.974096,-32.131416,-10.967612,-135.27168,-10.974096,-32.131416
2111,0,CHEMBL298174,-8.612,-4.88,-0.188,-0.556,-1.146,-4.88,-2.425,0,-1.191,-38.714,0.229,0.637,0,-49.523,-38.484,1.749,44.1711,2.7777,35.1601,-7.0899,0.1382,58.9317,2,-54.5688,1.2756,-6.0266,-2,-48.1164,0.0495,21.1827,22.612,0.4042,1.0251,-113.06,20.8673,0.4086,0.554,-21.83,0.9927,149.6768,1.7492,-45.261692,-6.7192168,-43.293377,-9.6910429,-38.282276,-11.943037,-43.272717,-8.9803171,-38.527267,-4.3596187,-43.272667,-8.9803171,-38.52737,-75.500847,-43.272667,-8.9803171,-38.52737,-8.9805441,-43.272667,-8.9803171,-38.52737
2112,0,CHEMBL298482,-8.38,-5.586,-0.223,-0.653,-1.324,-5.586,-1.459,-0.508,-1.188,-38.696,-7.717,0.662,0,-60.088,-46.413,1.628,36.0383,0.222,32.6549,-7.7267,-1.3576,56.7695,1.1567,-54.198,0.8086,-1.3073,-5.192,-48.2418,1.9789,14.6675,16.206,0.5951,0.9434,-81.03,26.0192,0.6062,0.4493,-27.0747,4.6126,96.4381,1.9901,-55.016445,-6.5934572,-7.0631261,-10.517262,-30.732677,-20.505215,-7.0824256,-11.891697,-30.217838,-4.4806919,-7.0824013,-11.891697,-30.217861,-88.000168,-7.0824189,-11.891697,-30.217844,-11.873289,-7.0824265,-11.891697,-30.217836
2113,0,CHEMBL298500,-9.077,-7.209,-0.185,-0.627,-1.546,-7.209,-2.216,-0.32,-0.642,-42.405,-15.284,0.49,-0.108,-88.395,-57.689,10.328,38.0386,14.4098,55.9781,-12.8448,-40.4961,90.8266,3.8575,-81.8866,3.6468,-3.273,-5.1346,-77.11,1.9953,30.6595,37.006,1.2925,5.0539,-185.03,24.4803,0.993,2.2539,-27.7273,2.9486,156.2511,2.2978,-65.432236,-7.6307721,-130.57657,-14.029767,-42.784008,-17.304857,-130.7386,-13.491372,-42.512981,-4.2861986,-130.7386,-13.491372,-42.512981,-99.267479,-130.73862,-13.491372,-42.512989,-13.468305,-130.7386,-13.491372,-42.512966
2114,0,CHEMBL298547,-6.163,-4.935,-0.29,-0.746,-1.288,-4.935,-0.67,-0.716,-1.451,-14.853,-26.734,2.644,0,-64.48,-41.587,2.153,48.2345,13.0435,30.315,-5.5451,-0.947,51.5291,6.1072,-36.1969,1.9023,-3.5139,-9.1648,-24.9967,1.9654,15.8373,17.478,0.069,1.5717,-87.39,13.4829,0.2166,0.9337,-14.6333,4.184,70.4269,5.102,-56.668228,-6.1700339,-215.87714,-13.605001,-33.687057,-17.305492,-215.88176,-12.283141,-32.639606,-3.5049384,-215.88176,-12.283141,-32.639606,-71.96331,-215.88176,-12.283141,-32.639606,-12.366608,-215.88176,-12.283141,-32.639606
2115,0,CHEMBL298566,-8.742,-5.096,-0.146,-0.476,-1.119,-5.096,-1.603,-0.456,-0.175,-34.825,-10.525,0.492,-0.035,-54.781,-45.35,12.278,11.0565,2.4007,30.2787,-10.6638,-22.3137,66.3375,3.9019,-56.5073,2.3592,-3.297,-4.9284,-49.3125,0.3401,23.5803,27.052,1.4166,2.0551,-135.26,29.2315,3.5416,0.2794,-33.0526,4.5977,152.1462,2.1816,-81.220619,-7.3284931,44.085625,-12.560431,-42.466125,-13.863086,44.100349,-12.08901,-42.731434,-5.4973621,44.100349,-12.08901,-42.731434,-92.042755,44.100349,-12.08901,-42.731434,-12.051474,44.100349,-12.08901,-42.731434
2116,0,CHEMBL298588,-7.746,-5.046,-0.297,-0.763,-1.316,-5.046,-1.168,-0.241,-2.047,-30.645,-3.103,0.408,0,-44.646,-33.749,0.154,35.5824,5.7851,23.4621,-1.4094,-1.0536,51.5853,3.651,-40.9215,0.1595,-3.6359,-4.7698,-32.8937,0.135,21.5389,23.538,0.9914,1.0077,-117.69,17.4641,1.0434,0.8257,-19.3332,3.1934,74.9589,2.1808,-57.283962,-5.8428254,-49.243404,-10.311416,-34.394508,-9.8071079,-49.227463,-8.6757364,-33.750858,-2.876466,-49.227463,-8.6757364,-33.750858,-69.424843,-49.227463,-8.6757364,-33.750862,-8.6556654,-49.227463,-8.6757364,-33.750862
2117,0,CHEMBL298647,-7.701,-5.57,-0.328,-0.842,-1.453,-5.57,-1.179,-0.429,-2.415,-28.662,-4.346,0.539,0,-44.759,-33.007,0.338,29.421,6.2961,20.7626,-1.3889,-4.0347,51.3997,3.344,-41.8392,0.2504,-3.0212,-5.0307,-34.8431,0.1401,19.2542,19.338,0.0195,0.0643,-96.69,19.1042,0.2564,0.0646,-19.4252,3.684,61.7415,2.1808,-61.396473,-5.4641671,-49.206436,-10.111814,-28.479723,-11.847806,-49.199329,-9.0354404,-28.276415,-3.3564675,-49.199329,-9.0354404,-28.276415,-102.06567,-49.199329,-9.0354404,-28.276415,-9.0089931,-49.199329,-9.0354404,-28.276415
2118,0,CHEMBL298791,-9.445,-5.998,-0.182,-0.583,-1.334,-5.998,-2.892,-0.191,-0.572,-44.086,-4.655,0.562,-0.002,-63.328,-48.741,7.141,42.0844,0.2444,42.3156,-12.2052,-4.1387,72.3226,0.9913,-71.7381,2.3863,-1.2099,-1,-70.8028,0.8129,29.4402,31.51,0.1969,1.8729,-157.55,25.3438,0.4847,0.3714,-26.2,0.6735,190.7255,1.5018,-91.046112,-6.5415683,4.4028349,-11.64555,-38.231388,-14.735147,4.548171,-9.5662832,-37.439072,-3.6024747,4.5481715,-9.5662832,-37.439072,-105.53321,4.5481715,-9.5662832,-37.439072,-9.4849691,4.5481706,-9.5662832,-37.439072
2119,0,CHEMBL298954,-8.4,-4.627,-0.21,-0.589,-1.131,-4.627,-0.873,-0.558,-1.74,-31.391,-1.47,0.412,-0.078,-41.634,-32.862,0.225,46.029,2.1879,31.8124,-0.7416,0.8406,41.6411,1.7945,-36.4517,0.101,0.7265,-2.2876,-36.3119,0.6198,22.3017,22.632,0.0029,0.3274,-113.16,22.657,0.0593,0.3726,-23.0888,1.9508,123.6223,1.3166,-80.142113,-5.4692326,-137.4119,-10.626311,-24.626732,-18.518738,-137.51796,-9.3760271,-24.042048,-2.9325814,-137.51796,-9.3760271,-24.042046,-99.268143,-137.51796,-9.3760271,-24.042046,-9.3281956,-137.51796,-9.3760271,-24.042046
2120,0,CHEMBL29911,-7.771,-6.488,-0.26,-0.759,-1.538,-6.488,-2.508,-0.304,-1.435,-34.594,-8.47,0.913,-0.154,-55.842,-43.064,10.804,39.7448,2.4392,32.2076,-2.3154,-4.6646,58.0161,2.7913,-50.8725,0.5809,-6.5764,-3.8225,-41.4744,0.1697,19.2914,21.198,0.4135,1.4931,-105.99,26.2292,0.2546,0.2409,-26.7246,4.666,117.4052,3.1547,-72.965088,-6.1759272,122.19521,-11.351725,-25.040241,-18.365917,122.27125,-12.422621,-24.5215,-6.0271115,122.27125,-12.422621,-24.5215,-120.00211,122.27125,-12.422621,-24.5215,-12.451067,122.27125,-12.422621,-24.5215
2121,0,CHEMBL299135,-8.351,-5.775,-0.321,-0.841,-1.484,-5.775,-1.163,-0.398,-2.397,-26.249,-5.268,0.285,0,-43.731,-31.518,1.132,38.0158,4.1377,28.129,-1.442,-3.3572,47.366,3.0522,-36.6079,0.1315,-3.7856,-9.4844,-24.7661,0.4882,19.5861,19.618,0.0177,0.0141,-98.09,18.2765,0.0038,0.0039,-18.2841,3.3585,66.0634,2.3994,-86.297256,-5.8376894,15.587404,-10.659676,-33.557331,-14.818748,15.597841,-9.3286486,-33.17387,-3.9632306,15.597841,-9.3286486,-33.17387,-84.798615,15.597841,-9.3286486,-33.17387,-9.3232412,15.597841,-9.3286486,-33.17387
2122,0,CHEMBL299179,-8.942,-5.705,-0.178,-0.566,-1.277,-5.705,-2.209,-0.177,-0.973,-42.425,-4.141,0.399,-0.003,-61.699,-46.566,4.222,38.2921,0.1325,37.858,-13.1454,-0.7498,58.3175,0.142,-59.6262,2.1317,-2.8339,-0.9304,-56.9881,0.0404,25.415,29.684,1.8996,2.3694,-148.42,27.6533,1.1406,0.6691,-29.463,0.5784,188.4717,0,-53.758194,-6.7562566,-68.205574,-10.224074,-33.774879,-22.036066,-68.148331,-10.890741,-32.91732,-3.9882543,-68.148331,-10.890741,-32.91732,-89.823151,-68.148331,-10.890741,-32.91732,-10.852562,-68.148331,-10.890741,-32.91732
2123,0,CHEMBL299568,-8.898,-5.985,-0.157,-0.529,-1.29,-5.985,-1.458,-0.628,-0.115,-31.563,-14.517,0.163,-0.191,-61.112,-46.081,6.486,43.4045,0,33.3552,-0.4861,-1.9728,53.7899,0,-54.239,0.341,-4.6874,0,-49.9592,0.2096,30.4535,31.114,0.2559,0.4046,-155.57,28.8292,0.2707,0.4178,-29.5178,2.2394,166.38,1.136,-65.177727,-6.372757,94.961868,-11.727562,-32.155521,-17.543888,94.860458,-11.225699,-31.406746,-3.8434889,94.860451,-11.225699,-31.40675,-89.863853,94.860489,-11.225699,-31.406715,-11.197745,94.860466,-11.225699,-31.406742
2124,0,CHEMBL299606,-8.9,-5.242,-0.134,-0.456,-1.124,-5.242,-2.242,-0.183,-0.264,-38.679,-6.152,0.303,0,-58.096,-44.831,9.111,47.4663,3.323,40.952,-9.1077,-3.058,58.2933,1.928,-53.5222,2.0923,2.3458,-2.2279,-60.0765,6.2505,24.077,32.14,3.4701,4.5929,-160.7,29.6251,3.8419,1.9593,-35.4263,1.5256,245.8027,1.5266,-73.664597,-6.8217788,-23.421804,-10.989664,-37.82056,-17.057074,-23.49947,-11.197065,-37.461166,-5.2661753,-23.49947,-11.197065,-37.461166,-108.95172,-23.49947,-11.197065,-37.461166,-11.219107,-23.49947,-11.197065,-37.461166
2125,0,CHEMBL299928,-9.724,-6.121,-0.175,-0.572,-1.344,-6.121,-2.141,-0.32,-0.459,-52.721,-6.854,0.61,-0.147,-78.774,-59.576,4.639,54.4372,3.9898,44.478,-6.9921,-3.7176,84.2361,2.976,-70.3879,2.6177,-7.2417,-4.5484,-61.967,1.9777,24.9998,28.874,0.3379,3.5364,-144.37,29.1336,0.3424,1.403,-30.879,3.6309,143.1804,1.3595,-86.799797,-7.4935608,64.078751,-10.930761,-43.616524,-17.954515,63.894108,-11.499111,-42.62553,-4.7971134,63.894104,-11.499111,-42.625576,-79.837708,63.894051,-11.499111,-42.625347,-11.478825,63.894039,-11.499111,-42.625492
2126,0,CHEMBL299946,-7.62,-5.31,-0.295,-0.773,-1.365,-5.31,-1.378,0,-2.167,-30.681,-4.353,0.429,-0.007,-45.989,-35.034,2.243,25.6608,2.1201,18.2675,-1.3739,-0.2032,41.0774,3.8486,-30.7592,0.6322,-5.6509,-6.2062,-19.8549,0.3297,14.8455,16.94,1.1585,0.936,-84.7,21.3905,0.0354,0.8911,-22.3169,4.1337,74.3277,2.2133,-59.650635,-5.6196542,-118.34528,-11.366428,-29.037611,-13.047953,-118.34464,-8.7197571,-29.629055,-3.2688315,-118.34464,-8.7197571,-29.629055,-63.496365,-118.34464,-8.7197571,-29.629055,-8.7758131,-118.34464,-8.7197571,-29.629055
2127,0,CHEMBL299951,-8.261,-5.673,-0.149,-0.502,-1.223,-5.673,-1.635,-0.608,-0.537,-44.709,-9.331,0.748,-0.005,-61.555,-54.04,23.938,41.8423,5.8012,40.2847,-12.6673,-6.6831,63.3012,3.8074,-52.9712,3.327,-8.0886,-6.9597,-38.851,0.6486,25.5084,27.188,0.0536,1.6259,-135.94,17.8627,0.3341,0.4584,-18.6551,1.7072,169.0564,4.8073,-58.092857,-7.7054954,3.0098808,-10.728293,-43.79948,-20.426323,1.1305375,-10.629861,-41.5909,-5.4507079,1.1343944,-10.629861,-41.595856,-102.82698,1.146305,-10.629861,-41.586037,-10.544621,1.1453757,-10.629861,-41.593044
2128,0,CHEMBL299961,-7.65,-5.771,-0.339,-0.873,-1.506,-5.771,-1.049,-0.32,-2.475,-28.246,-5.531,0.315,0,-44.936,-33.776,1.164,32.8861,2.3967,23.4903,-1.2713,-0.5385,48.8896,3.3706,-33.4636,0.3526,0.0748,-6.1955,-30.1885,0.2187,20.6236,20.7,0.0354,0.041,-103.5,15.4503,0.2512,0.0298,-15.7313,3.0594,54.0211,2.456,-63.834393,-5.7606764,16.939138,-11.243265,-32.714809,-13.340433,16.8246,-9.3243504,-31.987736,-3.9794087,16.8246,-9.3243504,-31.987736,-81.602295,16.8246,-9.3243504,-31.987736,-9.2954597,16.8246,-9.3243504,-31.987736
